timestamp,lat,long,altitude,jNO2,jO3,pressure,temperature,wind_speed,wind_direction,OA_AMS,NO3,H,Ethane,Ethene,Ethyne,x1Butene,CycPentane,x1Hexene,CycHexane,MeCycHexane,EthBenzene,nNonane,iPropBenzene,nDecane,CO2,CH4,CO,N2O,NH3,NO,NO2,O3,PAN,PPN,Propyne,CH3CN,CH3CHO,Acetone,DMS,Furan,Isoprene,MEK,Benzene,Toluene,Monoterpenes,HFC134a,HCFC141b,HCFC22,CH3Cl,CH2Cl2,CHCl3,CH2ClCH2Cl,CH3CCl3,C2Cl4,ClBenzene,CHBrCl2,CHBr2Cl,CH3Br,CH2Br2,CHBr3,CH2ClI,CH3I,CS2,Propane,iButane,nButane,iPentane,nPentane,x2MePentane,x3MePentane,nHexane,x224TrimePentane,nHeptane,nOctane,Tricyclene,aPinene,Camphene,mpXylene,oXylene,Styrene,CH2O,Propanal,Butanal,Acrolein,x2Butenals,CH3OH,C2H5OH,iPropanol,MBO,MAC,MVK,x2MeFuran,x3MeFuran,Furfural,HCN,PropNitrile,Acrylonitrile,MeAcrylonitrile,iPropONO2,nPropONO2,HNCO,HNO3,SO2,HCl,C6H6O,C9H14O4,C10H16O3,C6H10O5,H2O
2018-07-24 19:41:39,44.92540821,243.5454856,3.986697388,0.01174755571,4.574581393e-05,638.3254286,278.4233625,12.33526164,253.1971446,30.88219859,1.198922154,1.583652513,,,,,,,,,,,,,408.5321429,1898.367857,201.6357143,332.0571429,0.9648333333,,,50.79475,,,0.04041533125,0.2775523313,0.9557996347,3.65908542,0.01338410317,0.03401586733,0.03172004539,0.1350410231,0.1239831516,0.07057262939,0.007220682368,115.4,25.5,240.0,545.2,18.6,9.02,5.6,2.27,1.2,0.27,,,13.5,0.88,0.51,,0.51,,212.8,14.2,42.5,14.9,12.2,2.2,,4.2,1.0,10.6,4.2,1.07,,,3.17,1.94,,2029.0,,25.3,13.7,,5567.0,348.3,39.7,8.89,25.2,67.2,,1.3,,372.0,,10.6,,4.95,,,,,,,,,,10713.17732
2018-07-24 19:43:19,44.87827961,243.6672247,3.989541242,0.01173593714,4.627559286e-05,638.082319,279.2532375,12.0750469,233.0971902,15.19075907,0.7671297033,1.578167254,,,,,,,,,,,,,408.6857143,1886.721429,129.2535714,332.2321429,,,,56.51410714,,,0.01862360311,0.1746737936,0.5139341305,2.111838399,0.008027127996,0.02373750145,0.007261647601,0.07365427456,0.05653621786,0.0324308053,0.006203735305,113.6,,241.0,560.6,18.5,8.42,5.2,2.86,1.06,0.2,,,12.1,0.71,0.48,,0.36,,141.3,5.5,15.7,6.3,3.3,,,2.1,0.5,7.8,2.3,0.58,,,1.94,0.8,,1700.0,12.0,20.2,6.4,,3093.0,163.1,19.2,1.29,12.7,,,1.6,,242.0,,8.0,,1.9,,209.6378378,554.3756757,,,,,,,8277.896071
2018-07-24 19:44:59,44.96575596,243.7503453,3.987057643,0.01188814429,4.569505786e-05,638.1686772,279.3436425,13.0504583,235.7937707,16.06533,0.81645,1.55623,,,,,,,,,,,,,408.875,1884.571429,129.3714286,332.2642857,1.001642857,,,52.34596429,,,0.02290160547,0.1723624732,0.6319840124,2.111616716,0.007226270466,0.02473011024,0.003005182122,0.07749151731,0.0548283696,0.03190658146,0.003584528425,111.7,,241.0,561.8,17.6,8.25,4.4,2.04,1.01,0.18,,0.17,12.9,0.76,0.49,,0.48,,145.1,7.1,18.1,6.9,4.6,,,2.2,0.5,7.7,2.4,0.53,,,1.89,1.21,,1841.0,15.8,19.5,19.1,,3393.0,199.9,18.3,,18.5,,,,,264.0,,5.4,,3.22,,194.135,460.365,,,,,,,8144.359071
2018-07-24 19:46:39,45.00349618,243.8798622,3.978202619,0.01156518,4.44978675e-05,638.7954908,278.6677841,11.48934273,242.5186565,24.09095743,0.8737678835,1.57549851,,,,,,,,,,,,,408.5821429,1897.153571,180.0357143,332.1428571,1.075285714,,,54.99903571,,,0.02984244145,0.244182344,0.7472355538,3.270047642,0.01006744188,0.02550223039,0.007581102806,0.1295129809,0.1038372256,0.05113155105,0.004082211199,115.4,,246.0,568.3,19.0,9.34,5.6,2.21,0.94,,,,14.4,0.7,0.45,,0.36,,231.7,13.2,34.2,13.2,9.7,,,4.2,1.0,8.2,2.9,0.93,,,2.21,1.09,,1951.0,,24.1,10.2,,4875.0,277.3,27.8,3.65,17.7,,,0.8,,333.0,,,,3.92,,250.6063636,382.4,,,,,,2.348181818,10208.49096
2018-07-24 19:48:19,45.11473707,243.9349207,3.631048732,0.01096318714,4.162586821e-05,666.9932251,281.2474615,10.4179926,252.4978643,30.490485,0.770335,1.553685,,,,,,,,,,,,,407.9035714,1896.732143,226.4357143,331.8607143,1.290428571,,,46.56055357,,,0.05009332549,0.3112708434,1.128808906,3.987926747,0.02237016691,0.0442351202,0.1030872025,0.1564076046,0.1462347381,0.089720933,0.02452618248,113.2,,247.0,567.3,18.1,9.28,5.9,2.66,1.06,0.32,,,10.4,0.78,0.44,,0.42,,286.5,15.2,46.7,14.5,14.7,,,5.2,1.2,11.6,5.4,1.21,2.73,1.39,3.84,2.31,0.18,2544.0,23.2,24.4,27.5,,6787.0,397.1,38.6,6.86,32.6,,,1.4,,450.0,,7.7,,4.21,,240.8436508,428.5428571,3176.946032,,,,,,11383.78643
2018-07-24 19:49:59,45.22714796,243.9850991,3.34280794,0.01105169821,4.282351536e-05,690.3142089,283.8920381,7.811218919,243.4785841,24.50947691,0.481349441,1.54416946,,,,,,,,,,,,,406.8178571,1889.264286,191.9571429,331.7642857,1.415958333,,,45.62975,,,0.06879239074,0.3306305174,1.109282308,3.324243085,0.0126390262,0.05141846345,0.1863586058,0.1359727557,0.1412963454,0.09425307284,0.05312733471,112.8,,249.0,572.1,19.6,9.2,5.7,2.5,1.07,0.17,,,9.1,0.57,0.38,,0.36,,253.1,13.6,42.9,9.5,13.1,2.1,,6.8,0.7,6.6,4.7,1.89,11.46,6.77,7.45,3.4,0.69,2269.0,40.2,29.4,45.0,,5723.0,387.8,34.1,30.37,50.6,,1.5,1.8,,435.0,,19.9,,2.52,,253.2607143,511.7985714,,,,5.027142857,,,9756.423893
2018-07-24 19:51:39,45.33698893,244.0308644,3.337774074,0.01099880464,4.1616215e-05,690.344247,283.825416,7.987956732,232.9869826,34.4184473,0.7175141224,1.584700127,,,,,,,,,,,,,406.5285714,1897.707143,252.6428571,331.7714286,1.963583333,,,46.19091071,,,0.0941138458,0.5165780013,1.70811759,3.92158165,0.01161138919,0.1138904167,0.2657030416,0.1866946305,0.2170799427,0.1536944394,0.07164610526,115.2,,248.0,575.6,20.1,9.47,6.3,2.45,1.06,,,,9.6,0.76,0.39,,0.43,,358.9,20.2,69.9,13.9,21.3,2.6,,10.8,0.9,10.2,10.1,2.69,12.36,9.29,13.73,5.92,1.3,2893.0,56.4,34.2,65.0,,7498.0,497.6,44.7,33.82,66.2,164.2,2.7,1.4,,640.0,,36.8,,2.2,2.17,277.2857143,417.6390476,,,,4.531428571,3.866666667,,10339.29675
2018-07-24 19:53:19,45.44584246,244.0780528,3.336205593,0.01145970643,4.519193964e-05,690.3446699,283.6919276,9.026928169,243.3895723,21.54991979,0.4594576445,1.567925213,,,,,,,,,,,,,407.0357143,1889.753571,195.2785714,331.8892857,1.459357143,,,45.82273214,,,0.05621683026,0.3542179553,1.135365282,3.2773023,0.009368322165,0.06785227389,0.09092341344,0.1322360893,0.1448753574,0.1055109395,0.03223830558,113.7,,251.0,574.0,20.0,9.31,5.2,2.34,1.02,0.2,,0.15,9.6,0.67,0.31,,0.32,,226.9,15.9,49.0,12.6,13.6,,,8.0,0.6,7.7,5.9,2.2,6.65,6.0,9.59,4.23,0.9,2359.0,41.7,30.2,48.3,,6060.0,403.1,34.3,16.45,47.3,,2.4,1.4,,486.0,,21.2,,3.02,1.26,245.5426471,528.0286765,,,,5.392647059,,,9668.965536
2018-07-24 19:54:59,45.55510507,244.1255595,3.336518258,0.01083690107,4.3017595e-05,690.3698142,283.5174862,5.424444851,235.5618495,14.762905,0.2481825,1.561285,,,,,,,,,,,,,404.28,1890.3,147.4,331.4833333,0.9546785714,,,43.97110714,,,0.06183567616,0.1985719865,0.9167063977,3.177623384,0.01314768879,0.0345825652,0.2972789464,0.09880709853,0.0564916852,0.06064700625,0.135848946,115.7,,249.0,559.0,21.8,9.58,7.3,2.3,1.17,0.26,,,9.2,0.7,0.4,,0.14,,137.1,9.6,29.0,10.2,8.5,,,3.7,1.5,4.5,3.6,3.43,34.58,15.84,3.1,1.29,0.32,2023.0,23.7,25.3,20.9,,6215.0,579.1,35.3,58.62,68.1,,0.9,2.3,,321.0,,11.9,,1.79,,167.6678571,585.4235714,,,,5.251428571,6.077857143,,10076.54625
2018-07-24 19:56:39,45.61703332,244.23996,3.338465271,0.00841477156,3.45062204e-05,690.2435346,283.631922,6.126770743,232.2284983,,,,0.881,0.223,0.142,0.007,0.0,0.009,0.002,0.001,0.001,,,,,,,,0.8208214286,,,43.18155357,,,0.08014590626,0.1731370209,0.7910716927,3.005774285,0.004390445807,0.03689305806,0.4496982726,0.08409030707,0.03898882388,0.06029828311,0.2087919486,111.3,,251.0,547.6,22.1,10.56,7.1,2.59,1.19,0.23,,,9.0,0.71,0.38,,0.15,,107.6,8.3,22.8,10.9,6.7,,,3.2,1.5,2.7,2.8,3.1,62.27,19.58,1.78,,0.19,1777.0,15.6,21.1,11.8,,5746.0,527.9,37.3,87.94,74.7,,,2.5,,267.0,,,,2.0,,,537.9333333,,,,5.89047619,6.096190476,,
2018-07-24 19:58:19,45.63993314,244.1678205,3.334876526,0.01042863357,4.184618214e-05,690.1994106,283.3629663,8.321344743,242.7129576,8.239589933,0.1732347678,1.554745845,,,,,,,,,,,,,406.3392857,1875.0,101.2964286,331.475,0.5189642857,,,44.4915,,,0.0394694496,0.143895647,0.459309764,2.145068478,0.003826867771,0.02367041301,0.1906514695,0.05528348827,0.02661440583,0.03380883772,0.09189455585,111.0,,248.0,560.0,16.9,8.61,5.5,2.58,0.91,0.11,,,8.6,0.63,0.31,,0.18,,75.9,4.3,11.6,5.0,3.8,,,1.5,0.6,1.0,0.9,1.33,14.59,5.97,1.29,0.57,,1378.0,19.9,18.9,,,3177.0,253.8,18.7,19.6,27.3,,,1.5,,208.0,,,,2.36,,123.6678571,768.8057143,,,,3.855,,,7873.428893
2018-07-24 19:59:59,45.53275539,244.1442704,3.338668788,0.01101767429,4.345964821e-05,690.2725264,283.5566443,6.397748908,281.7960456,17.24241141,0.246043088,1.596834834,,,,,,,,,,,,,404.9454545,1889.017857,146.225,331.525,0.9173913043,,,43.28953846,,,0.08540800748,0.2155390008,1.002100096,3.648970075,0.009557480163,0.0305072782,0.4315296936,0.1073094779,0.0636721595,0.06987275358,0.1796649572,111.0,,246.0,554.9,20.4,10.13,6.8,2.4,1.02,0.11,,,9.8,0.76,0.36,,0.16,,149.3,10.0,28.0,12.8,9.2,,,4.9,1.6,4.0,4.2,3.9,40.07,17.55,2.83,1.22,0.25,2026.0,,21.9,24.3,,6885.0,633.2,33.0,49.64,71.1,,,1.8,,334.0,,8.7,,2.84,,184.2892857,636.3771429,,,,7.795,7.301428571,2.725,10016.24364
2018-07-24 20:01:39,45.43520443,244.080046,3.337095747,0.01145370179,4.439703679e-05,690.3594251,283.7603296,10.01506477,258.1181382,29.68444984,0.6088362772,1.555599522,,,,,,,,,,,,,406.9607143,1893.910714,227.9321429,331.6857143,1.622166667,,,,,,0.07257265881,0.4392442927,1.447447848,3.655508596,0.01453611766,0.08101277366,0.102420222,0.1589266548,0.1899874808,0.1436634672,0.04189601507,116.7,,264.0,610.8,20.6,9.31,6.2,2.72,0.96,0.24,,0.29,10.0,0.77,0.36,,0.29,,315.8,18.1,56.6,13.4,15.4,2.0,,9.1,0.9,9.4,4.2,2.34,7.2,6.82,11.37,5.03,1.05,2645.0,44.8,31.5,57.7,,6742.0,441.3,35.5,15.28,54.5,,2.9,1.6,,557.0,,32.0,,3.35,,280.8918182,517.6509091,,,,6.121818182,4.039090909,,9985.65325
2018-07-24 20:03:19,45.34483086,244.0187978,3.336638968,0.01095224821,4.106615857e-05,690.3417489,283.7252914,8.881298923,241.3354306,41.74231699,0.889542495,1.574142096,,,,,,,,,,,,,405.9964286,1899.75,277.7142857,331.5928571,2.354392857,,,,,,0.1231775002,0.6198887373,1.979739189,4.181884571,0.01248214467,0.1460150056,0.3702186639,0.2088669534,0.2812268473,0.2073298855,0.1044424432,115.4,,253.0,582.1,20.4,9.59,6.6,2.42,1.12,,,,10.4,0.77,0.39,,0.33,,392.6,24.7,74.1,15.2,24.2,1.8,,12.4,1.0,10.9,10.6,3.2,17.2,11.72,17.42,7.57,1.39,3096.0,52.1,31.9,90.0,,7903.0,553.4,45.0,52.34,77.9,,3.4,2.0,,717.0,,47.0,,3.1,,338.6532143,424.9075,,,66.40678571,6.04,7.076785714,3.657857143,10229.12321
2018-07-24 20:04:59,45.25679807,243.9589754,3.340134984,0.01126365179,4.237779036e-05,690.1531939,283.7971841,8.391665899,264.2849051,35.1199943,0.682471516,1.563274127,,,,,,,,,,,,,406.0642857,1895.089286,235.7392857,331.6857143,1.964,,,,,,0.106482762,0.4730963769,1.692425433,3.887039108,0.01216492753,0.08926666387,0.3958292086,0.1805847126,0.2023101912,0.1573071185,0.08664038219,113.1,,247.0,561.0,18.8,9.68,5.9,2.32,1.12,0.25,,0.29,9.0,0.7,0.34,,0.35,,310.5,20.3,61.1,15.2,18.7,2.1,,9.9,1.2,9.4,8.2,2.36,17.55,10.38,13.08,5.74,1.15,2994.0,57.2,34.1,67.5,,7492.0,498.1,40.8,64.46,72.4,,2.3,2.2,,636.0,,36.4,,2.12,,278.9157143,490.1603571,,,,5.620714286,6.050714286,,10096.41689
2018-07-24 20:06:39,45.15914911,243.8954511,3.343872785,0.01090179036,3.97628125e-05,690.2528599,283.9815509,12.97268511,260.5660699,30.22597649,0.5677031879,1.540113346,,,,,,,,,,,,,407.7964286,1893.921429,221.6714286,331.7357143,1.534428571,43.34948214,162.2848214,46.36073214,,,0.05576513795,0.3377524756,1.174987447,4.011714714,0.01941829791,0.04456649375,0.121751174,0.1630697692,0.1605508838,0.1027571452,0.02433581452,115.2,,248.0,576.7,18.5,9.44,6.0,2.47,1.03,0.18,,0.27,9.2,0.68,0.36,,,,254.2,15.7,49.1,13.8,15.0,2.1,,6.8,1.4,8.8,5.9,1.8,5.11,3.85,6.28,2.9,0.47,2572.0,23.0,27.9,33.5,,6246.0,409.5,50.9,27.8,44.3,,1.0,1.1,,482.0,,22.6,,3.19,2.27,250.7347619,618.8919048,,,,,,,10604.563
2018-07-24 20:08:19,45.06325782,243.8356358,3.341186166,0.01062140214,3.86469075e-05,690.244339,283.8095968,10.54508045,263.93797,40.14550029,0.989386566,1.548724884,,,,,,,,,,,,,407.8178571,1901.925,260.95,331.6214286,2.496285714,57.85583929,218.5217857,46.97992857,,,0.1130504191,0.5646372511,2.015026898,4.458402438,0.02078979695,0.09519921603,0.4454399744,0.1957228976,0.2503894635,0.1788309397,0.07998088483,113.6,,246.0,573.2,20.7,9.32,6.5,2.61,1.01,0.29,,,10.0,0.88,0.38,,0.36,,368.8,22.6,71.0,18.0,20.8,,,11.7,1.7,10.7,8.9,3.17,10.58,10.55,13.28,6.04,0.82,3280.0,57.8,36.5,75.6,,7919.0,609.0,44.6,83.76,73.3,,1.3,1.1,,682.0,,42.0,,2.66,3.15,321.8221429,406.4242857,,,,5.957857143,6.052857143,3.030714286,10195.25179
2018-07-24 20:09:59,44.97011982,243.7766541,3.342773751,0.01141642786,4.299314179e-05,690.1661573,283.7158852,9.521606933,271.9236528,27.61129518,0.533672882,1.555774836,,,,,,,,,,,,,407.1178571,1897.207143,211.0214286,331.5642857,2.211083333,55.57698214,223.5641071,46.45330357,,,0.09070224709,0.3799144232,1.575975632,4.23161681,0.01828273329,0.07282529922,0.3483294157,0.1682418862,0.1785082403,0.1077155444,0.07510291757,114.4,,251.0,571.9,21.3,10.18,6.1,2.37,1.64,,,,8.9,0.81,0.4,,0.32,,266.0,22.7,77.9,28.3,19.5,4.1,2.0,9.2,2.8,7.1,7.8,3.45,12.25,10.1,9.21,4.28,0.55,3159.0,49.2,27.3,54.3,,7490.0,659.3,48.0,88.69,66.6,,0.9,2.2,,570.0,,31.8,,2.96,,269.1136364,463.3916667,,,,7.190909091,4.523484848,2.551515152,10063.73736
2018-07-24 20:11:39,44.87080704,243.7136817,3.345453116,0.01105397857,4.292521607e-05,690.3146079,283.9923631,10.94183714,268.3174583,24.17993154,0.4625461669,1.554987306,,,,,,,,,,,,,407.8642857,1892.528571,200.1535714,331.7607143,1.437666667,32.71716071,171.4451786,46.65117857,,,0.04995395122,0.2880584031,1.09507581,3.815320746,0.01308292859,0.04312979597,0.06204394719,0.1466878211,0.1167127618,0.07153250963,0.01660793822,115.4,,250.0,576.3,20.1,9.35,5.7,2.08,1.01,0.25,,,10.1,0.69,0.46,,0.36,,233.8,14.6,42.5,12.0,13.0,1.6,,6.0,1.3,7.6,4.1,1.51,2.18,2.7,3.59,1.97,0.13,2514.0,17.7,24.7,24.2,,6304.0,418.0,38.3,18.39,34.5,,0.5,1.3,,439.0,,16.1,,3.08,,249.9838095,644.1952381,,,,3.91047619,,,10546.84214
2018-07-24 20:13:19,44.83009482,243.6038949,3.345001944,0.01128267964,4.381193679e-05,690.3237654,283.9457399,9.753914912,277.2763032,23.904835,0.5159875,1.57321,,,,,,,,,,,,,407.1392857,1891.821429,197.4964286,331.8,1.477772727,37.04858929,179.3635714,46.02694643,,,,,,,,,,,,,,117.8,,258.0,586.1,21.6,9.14,5.8,2.47,1.15,0.13,,0.21,9.2,0.77,0.33,,,,222.1,14.0,45.7,12.0,12.8,,,6.6,1.1,7.4,5.2,2.44,8.24,6.24,5.59,3.13,0.36,2581.0,38.1,29.6,31.5,,6316.0,465.0,41.1,40.82,53.1,,0.8,1.8,,471.0,,21.6,,2.69,,238.5417857,577.3753571,,,,,3.611071429,,10276.87571
2018-07-24 20:14:59,44.77939782,243.6499334,3.349934335,0.01133964321,4.494289357e-05,689.9293431,283.8700208,7.985281796,266.0718202,22.07649462,0.3582470188,1.574452934,,,,,,,,,,,,,407.125,1890.342857,184.9,331.6964286,1.439142857,35.87514286,180.9125,45.79682143,,,,,,,,,,,,,,113.9,,249.0,566.8,20.8,9.06,5.7,2.16,1.17,0.2,,0.21,9.2,0.8,0.28,,0.3,,206.8,13.8,40.3,12.3,11.0,,,5.5,1.1,5.8,4.6,2.12,7.14,4.8,3.83,3.1,,2416.0,20.8,24.6,25.8,,6367.0,424.3,36.8,25.24,47.7,,0.5,1.5,,416.0,,14.2,,3.42,,219.91625,591.7045833,,,,,,,10131.40832
2018-07-24 20:16:39,44.87925829,243.7372775,3.34618253,0.01118890964,4.356875321e-05,690.2637874,284.0430539,9.080624678,258.6179346,27.22503673,0.4517931108,1.554868936,,,,,,,,,,,,,407.9928571,1895.085714,214.1285714,331.7714286,1.381964286,29.316875,175.0210714,47.9195,,,0.04568674755,0.3039955974,1.011804003,4.03516435,0.02202402343,0.02894173584,0.06237565027,0.1365890086,0.1494171609,0.07504343492,0.01371426707,116.3,,258.0,589.9,21.0,9.27,6.2,2.12,1.16,,,0.25,10.4,0.69,0.41,,0.5,,230.6,16.6,47.0,14.8,13.6,2.6,,6.4,1.0,8.9,4.5,1.41,1.59,1.31,3.45,1.85,,2518.0,40.4,22.3,18.2,,6620.0,423.6,43.4,13.14,32.0,,1.0,1.1,,453.0,,14.3,,2.65,,229.9838095,605.8695238,,,,,,,10878.03071
2018-07-24 20:18:19,44.9908405,243.7962259,3.347111607,0.01127580546,4.219553393e-05,690.190336,283.7675512,8.087395753,257.4384923,29.47289162,0.6308845022,1.568620904,,,,,,,,,,,,,407.5285714,1899.042857,219.625,331.4678571,2.3995,62.79333929,243.6389286,47.454,,,0.1042117997,0.4646167644,1.799192896,4.391793481,0.0136237235,0.06832155593,0.4109062683,0.1853772622,0.1999749799,0.136990067,0.09774327831,112.7,,247.0,574.3,21.2,10.08,6.7,2.65,2.21,0.22,,,9.6,0.81,0.43,,0.26,,334.6,30.2,109.1,48.0,27.1,4.6,,10.8,3.9,7.8,6.2,3.39,12.86,10.22,10.6,4.73,0.51,3302.0,48.4,34.0,51.5,,8081.0,702.4,43.8,92.27,74.9,,1.0,1.7,,582.0,,35.2,,3.19,,282.3989286,485.1196429,,,,8.149285714,5.493214286,3.22,9968.165643
2018-07-24 20:19:59,45.10043436,243.8624276,3.343678667,0.01081813429,3.924243321e-05,690.2564676,283.8656015,7.690499722,252.7780058,37.2685275,0.88665,1.56505,,,,,,,,,,,,,407.3071429,1899.528571,251.3357143,331.5142857,2.663916667,39.779,188.1585714,47.36330357,,,0.1186584242,0.5481136117,1.943626149,4.267499123,0.01924477888,0.1042304994,0.4482957131,0.2073533358,0.2506685585,0.1539370292,0.09336234542,115.1,,256.0,586.4,20.6,9.52,5.9,2.11,1.05,0.15,,,8.9,0.66,0.5,,,,360.8,20.1,64.4,15.0,20.4,2.8,,10.7,1.4,8.5,7.6,2.5,11.03,9.18,11.55,5.21,0.79,3124.0,46.6,30.1,65.2,,7337.0,570.5,40.6,67.24,69.9,,1.1,1.5,,621.0,,35.1,,2.31,2.6,,,,,,,,,9996.268357
2018-07-24 20:21:39,45.21009843,243.9149845,3.344414123,0.01117392571,4.088294929e-05,690.1235983,283.8887315,8.132798158,239.4127512,33.0208378,0.6659916367,1.561507984,,,,,,,,,,,,,407.0321429,1896.246429,245.7821429,331.6607143,2.368458333,,,46.87932143,,,0.1001833809,0.5158940511,1.702933433,3.92763971,0.01860990249,0.09445805162,0.3078374216,0.1705143267,0.2329078565,0.1652552829,0.06356975067,116.8,,254.0,582.3,21.5,9.62,6.4,2.31,0.88,0.28,,0.26,8.6,0.66,0.35,,0.39,,306.7,23.3,74.3,14.0,21.5,3.0,,12.5,1.3,11.2,10.8,2.69,12.61,9.33,15.18,6.22,1.28,3207.0,55.5,37.1,83.0,,7409.0,509.9,45.9,63.5,68.7,,2.6,1.5,,697.0,,49.8,,2.24,,298.4790909,,,,,,,,10148.311
2018-07-24 20:23:19,45.32404407,243.9559754,3.341282209,0.01128252071,4.130925786e-05,690.2846245,283.8066089,5.895200447,220.7316852,,,,,,,,,,,,,,,,405.6928571,1903.221429,288.6892857,331.4928571,2.818571429,47.3745,221.7019643,46.16816071,,,0.1395479911,0.6747758271,2.228582652,4.360575379,0.01248450982,0.1544294182,0.5140752765,0.227025942,0.2886601397,0.211642235,0.1321290431,111.8,,241.0,563.3,21.6,9.8,6.9,2.42,1.16,0.22,,,9.5,0.69,0.37,,0.45,0.6,392.4,27.6,85.3,18.3,26.9,3.5,,14.0,1.7,13.6,11.8,3.88,29.78,14.72,20.45,8.14,1.84,3516.0,52.1,39.7,111.5,,9529.0,649.7,43.7,102.33,95.8,229.7,4.2,2.7,,786.0,,58.9,,2.99,2.71,350.59,356.3578571,,,,5.566428571,5.625,,10471.1845
2018-07-24 20:24:59,45.43162214,244.026826,3.341251779,0.01181113643,4.436324179e-05,690.1914847,283.7112984,8.476651463,239.5537015,32.75584958,0.7917580202,1.569449101,,,,,,,,,,,,,406.6821429,1895.992857,247.0642857,331.5928571,2.433107143,38.83476786,193.8864286,46.42735714,,,0.08494973101,0.5189937121,1.77702204,3.807312386,0.0166579051,0.1265002768,0.1687488031,0.1933626473,0.2277473091,0.1666149613,0.06203706946,109.8,,244.0,573.5,21.0,8.6,6.4,2.56,1.06,0.25,,,9.2,0.69,0.3,,0.21,0.8,353.1,22.4,69.1,15.5,20.0,,,10.9,1.1,11.0,9.8,2.78,8.92,8.98,16.46,6.55,1.34,3021.0,38.0,34.9,84.3,,7548.0,499.7,35.3,25.47,75.4,174.6,4.0,2.1,,717.0,,43.0,,4.07,,305.2314286,432.8585714,,,,5.645714286,5.42952381,3.143809524,9852.786536
2018-07-24 20:26:39,45.54047504,244.0949916,3.344233459,0.01086643321,4.241835571e-05,690.1261946,283.8184392,4.228364984,239.3240667,16.6598622,0.3522615936,1.585413601,,,,,,,,,,,,,404.45,1889.392857,152.85,331.2857143,1.215821429,33.599,180.9296429,42.89676786,,,0.1012836609,0.2612372752,1.275441049,3.650544611,0.01629314294,0.04970637759,0.6166412322,0.1297818124,0.08375515295,0.09373816081,0.2636398481,112.3,27.2,246.0,546.0,23.5,10.66,8.0,2.79,1.24,,,,9.1,0.66,0.34,,0.4,,133.0,11.0,33.9,11.1,11.2,,,5.3,1.4,3.2,4.7,3.78,56.16,21.25,4.53,1.82,0.53,2282.0,19.1,21.6,30.6,,7433.0,746.4,43.0,81.0,94.2,198.9,0.6,2.7,,392.0,,15.5,,2.89,,198.4789474,516.127193,,,,6.535087719,9.73245614,,9962.075929
2018-07-24 20:28:19,45.65077718,244.1501531,3.338290257,0.01014764439,4.095787821e-05,690.2252306,283.4038549,7.168646418,228.9096485,10.10341,0.1647675,1.590435,,,,,,,,,,,,,405.6535714,1882.246429,111.9821429,331.5285714,0.7997142857,26.70475,161.4607143,43.68832143,,,0.0602836256,0.1585637756,0.8190554934,2.890448125,0.01276999859,0.01981693214,0.3077382783,0.07094189801,0.04401448793,0.05755397181,0.1242155891,111.7,25.9,246.0,551.5,21.7,9.92,6.0,2.38,0.95,0.25,,,8.1,0.69,0.41,,0.13,,86.9,6.6,18.4,7.8,6.4,,,2.7,1.2,3.0,3.1,2.73,33.89,14.25,1.52,0.5,0.18,1686.0,12.0,18.1,7.0,,5083.0,506.2,27.2,59.36,52.3,130.8,0.7,1.7,,242.0,,,,3.47,,,644.2246429,,,,6.830714286,6.726428571,,8960.473679
2018-07-24 20:29:59,45.73923832,244.1001961,3.334059448,0.01113004393,4.457918929e-05,690.2032688,283.1236566,10.42998199,236.4704311,,,,,,,,,,,,,,,,407.175,1871.814286,98.76785714,331.7714286,0.5766666667,26.10315385,149.2023077,44.85785714,,,0.02234291823,0.1545640703,0.4149806289,1.764742304,0.003956487164,0.0269887451,0.0592748256,0.04686694327,0.03161566987,0.0324534529,0.03136610851,111.9,,246.0,562.2,19.6,7.77,4.4,2.43,0.9,,,,8.0,0.66,0.3,,,,72.5,2.9,10.9,4.0,2.5,,,2.0,,1.2,2.0,1.05,3.95,2.18,1.26,0.42,,1321.0,17.8,16.9,5.7,,2739.0,194.4,15.2,9.07,16.7,,,0.9,,212.0,,,,1.37,,,751.296347,,,,,,,7396.635286
2018-07-24 20:31:39,45.742438,244.1971663,3.334955436,0.01105517286,4.388505214e-05,690.3522448,282.5723909,8.830369596,240.1864959,11.51692592,0.1727198658,1.577878523,,,,,,,,,,,,,404.66,1886.217857,121.0214286,331.3142857,0.7744583333,,,43.283625,,,0.07582337064,0.1773844762,0.8566081233,3.253208113,0.009574244369,0.04230106886,0.4363794361,0.09222405262,0.04664792737,0.05229382062,0.2021482274,109.5,,241.0,521.5,21.4,10.52,6.9,2.4,1.08,0.24,,,9.1,0.7,0.36,,0.26,,91.2,6.4,21.0,10.2,7.9,,,3.3,2.0,2.2,2.7,3.96,36.97,23.88,1.75,0.65,,1666.0,10.1,19.6,12.5,,6017.0,639.0,32.7,60.51,51.8,,,2.5,,252.0,,,,1.57,,156.1,661.872,,,,6.744,6.584,,9167.547214
